Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail, Source, Nature, Units,[Age],[Reporting Type],[Sex]
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),188,Costa Rica,2016,304,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),191,Croatia,2016,70,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),191,Croatia,2016,159,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),191,Croatia,2016,89,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),192,Cuba,2016,206,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),192,Cuba,2016,271,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),192,Cuba,2016,477,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),196,Cyprus,2016,14,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),196,Cyprus,2016,26,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),196,Cyprus,2016,12,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),203,Czechia,2016,121,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),203,Czechia,2016,284,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),203,Czechia,2016,163,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),204,Benin,2016,13910,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),204,Benin,2016,24999,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),204,Benin,2016,11089,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),208,Denmark,2016,120,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),208,Denmark,2016,95,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),208,Denmark,2016,215,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),212,Dominica,2016,13,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),212,Dominica,2016,29,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),212,Dominica,2016,16,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),214,Dominican Republic,2016,2961,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),214,Dominican Republic,2016,5292,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),214,Dominican Republic,2016,2331,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),218,Ecuador,2016,4224,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),218,Ecuador,2016,1805,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),218,Ecuador,2016,2419,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),222,El Salvador,2016,651,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),222,El Salvador,2016,1496,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),222,El Salvador,2016,845,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),226,Equatorial Guinea,2016,1489,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),226,Equatorial Guinea,2016,2694,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),226,Equatorial Guinea,2016,1205,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),231,Ethiopia,2016,60377,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),231,Ethiopia,2016,143044,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),231,Ethiopia,2016,82667,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),232,Eritrea,2016,2071,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),232,Eritrea,2016,3540,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),232,Eritrea,2016,1469,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),233,Estonia,2016,18,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),233,Estonia,2016,32,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),233,Estonia,2016,14,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),242,Fiji,2016,403,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),242,Fiji,2016,178,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),242,Fiji,2016,225,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),246,Finland,2016,90,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),246,Finland,2016,50,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),246,Finland,2016,40,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),250,France,2016,2566,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),250,France,2016,1440,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),250,France,2016,1126,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),262,Djibouti,2016,487,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),262,Djibouti,2016,603,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),262,Djibouti,2016,1090,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),266,Gabon,2016,1260,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),266,Gabon,2016,2227,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),266,Gabon,2016,967,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),268,Georgia,2016,296,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),268,Georgia,2016,217,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),268,Georgia,2016,513,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),270,Gambia,2016,3412,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),270,Gambia,2016,1510,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),270,Gambia,2016,1902,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),275,State of Palestine,2016,1421,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),275,State of Palestine,2016,1147,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),275,State of Palestine,2016,2568,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),276,Germany,2016,1322,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),276,Germany,2016,2382,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),276,Germany,2016,1060,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),288,Ghana,2016,18084,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),288,Ghana,2016,13887,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),288,Ghana,2016,31971,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),296,Kiribati,2016,61,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),296,Kiribati,2016,139,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),296,Kiribati,2016,78,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),300,Greece,2016,149,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),300,Greece,2016,185,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),300,Greece,2016,334,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),308,Grenada,2016,14,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),308,Grenada,2016,25,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),308,Grenada,2016,11,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),320,Guatemala,2016,4232,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),320,Guatemala,2016,5542,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),320,Guatemala,2016,9774,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),324,Guinea,2016,29066,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),324,Guinea,2016,13219,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),324,Guinea,2016,15847,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),328,Guyana,2016,242,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),328,Guyana,2016,418,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),328,Guyana,2016,176,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),332,Haiti,2016,14091,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),332,Haiti,2016,7923,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),332,Haiti,2016,6168,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),340,Honduras,2016,1879,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),340,Honduras,2016,3299,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),340,Honduras,2016,1420,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),348,Hungary,2016,203,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),348,Hungary,2016,165,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),348,Hungary,2016,368,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),352,Iceland,2016,4,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),352,Iceland,2016,3,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),352,Iceland,2016,7,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),356,India,2016,803751,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),356,India,2016,419241,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),356,India,2016,384510,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),360,Indonesia,2016,63099,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),360,Indonesia,2016,111040,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),360,Indonesia,2016,47941,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),364,Iran (Islamic Republic of),2016,9229,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),364,Iran (Islamic Republic of),2016,20064,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),364,Iran (Islamic Republic of),2016,10835,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),368,Iraq,2016,11351,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),368,Iraq,2016,14727,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),368,Iraq,2016,26078,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),372,Ireland,2016,215,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,BOTHSEX
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),372,Ireland,2016,121,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),372,Ireland,2016,94,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,FEMALE
3,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),376,Israel,2016,282,2016,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.",E,NUMBER,<1Y,G,MALE
