Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Location,Nature,Reporting Type,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",480,Mauritius,RURAL,E,G,PERCENT,0.10448,0.11343,0.12239,0.13134,0.1403,0.14925,0.15821,0.16717,0.17612,0.18508,0.19403,0.20299,0.21194,0.2209,0.2209,0.2209,0.2209,0.2209,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",480,Mauritius,URBAN,E,G,PERCENT,0.06168,0.05868,0.05569,0.05269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",175,Mayotte,ALLAREA,E,G,PERCENT,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",484,Mexico,ALLAREA,E,G,PERCENT,10.30137,9.68297,9.0732,8.47195,7.87892,7.29439,6.71804,6.14993,5.58961,5.03728,4.49267,3.95524,3.42532,2.90268,2.3873,1.8793,1.37852,0.88503,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",484,Mexico,RURAL,E,G,PERCENT,28.18756,26.71845,25.24935,23.78024,22.31113,20.84202,19.37291,17.90381,16.4347,14.96559,13.49648,12.02737,10.55827,9.08916,7.62005,6.15094,4.68183,3.21272,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",484,Mexico,URBAN,E,G,PERCENT,4.25059,4.0181,3.78561,3.55312,3.32063,3.08814,2.85565,2.62316,2.39067,2.15818,1.92569,1.6932,1.46071,1.22822,0.99573,0.76324,0.53075,0.29826,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",583,Micronesia (Federated States of),ALLAREA,E,G,PERCENT,,,,,,,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",492,Monaco,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",492,Monaco,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",496,Mongolia,ALLAREA,E,G,PERCENT,16.91345,16.30901,15.71769,15.13976,14.57543,14.0263,13.49081,12.96949,12.46215,11.97057,11.49257,11.21048,11.03436,10.85889,10.68437,10.5102,10.33669,10.31749,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",496,Mongolia,RURAL,E,G,PERCENT,37.98542,37.49893,37.01244,36.52595,36.03946,35.55298,35.06649,34.58,34.09351,33.60702,33.12053,32.63404,32.14755,31.66106,31.17458,30.68809,30.2016,30.2016,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",496,Mongolia,URBAN,E,G,PERCENT,1.10311,1.10389,1.10466,1.10544,1.10622,1.10699,1.10777,1.10854,1.10932,1.1101,1.11087,1.11165,1.11243,1.1132,1.11398,1.11476,1.11553,1.11553,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",499,Montenegro,ALLAREA,E,G,PERCENT,,,,,,,0.16218,0.15678,0.15144,0.14617,0.14095,0.13579,0.13069,0.12565,0.05772,0.05359,0.05306,0.05254,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",499,Montenegro,RURAL,E,G,PERCENT,,,,,,,0.25075,0.2403,0.22985,0.2194,0.20896,0.19851,0.18806,0.17761,0.16716,0.15672,0.15672,0.15672,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",499,Montenegro,URBAN,E,G,PERCENT,,,,,,,0.10972,0.10803,0.10633,0.10463,0.10293,0.10123,0.09954,0.09784,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",500,Montserrat,ALLAREA,E,G,PERCENT,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",504,Morocco,ALLAREA,E,G,PERCENT,24.265,23.04919,21.83389,20.62003,19.4063,18.01003,16.62371,15.26432,13.93211,12.6272,11.34862,10.09707,8.87213,7.67385,7.5697,7.4661,7.36288,7.26023,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",504,Morocco,RURAL,E,G,PERCENT,49.72472,47.60391,45.45706,43.28369,41.08131,38.612,36.14269,33.67338,31.20407,28.73476,26.26545,23.79614,21.32683,18.85752,18.85752,18.85752,18.85752,18.85752,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",504,Morocco,URBAN,E,G,PERCENT,1.98924,1.84579,1.70234,1.5589,1.41545,1.272,1.12855,0.9851,0.84166,0.69821,0.55476,0.41131,0.26786,0.12441,0.12441,0.12441,0.12441,0.12441,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",508,Mozambique,ALLAREA,E,G,PERCENT,59.20254,57.36,55.5208,53.68543,51.85345,50.02531,48.2002,46.37938,44.44955,42.51893,40.5966,38.6835,36.77976,34.88549,33.00083,31.1259,29.26083,27.40605,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",508,Mozambique,RURAL,E,G,PERCENT,73.16161,71.09367,69.02573,66.95779,64.88985,62.82191,60.75397,58.68602,56.61808,54.55014,52.4822,50.41426,48.34632,46.27838,44.21044,42.1425,40.07455,38.00661,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",508,Mozambique,URBAN,E,G,PERCENT,25.18901,24.18424,23.17947,22.17471,21.16994,20.16517,19.16041,18.15564,17.15087,16.1461,15.14134,14.13657,13.1318,12.12704,11.12227,10.1175,9.11273,8.10797,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",104,Myanmar,ALLAREA,E,G,PERCENT,9.3486,9.35526,9.36179,9.36807,9.3741,9.37988,9.38553,9.39093,9.39607,9.40108,9.40572,9.41022,9.41446,9.41857,9.4223,9.42416,9.42399,9.4218,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",104,Myanmar,RURAL,E,G,PERCENT,12.33361,12.37049,12.40738,12.44426,12.48115,12.51803,12.55492,12.5918,12.62869,12.66557,12.70246,12.73934,12.77623,12.81311,12.85,12.88689,12.92377,12.96066,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",104,Myanmar,URBAN,E,G,PERCENT,1.28827,1.28835,1.28844,1.28852,1.28861,1.2887,1.28878,1.28887,1.28896,1.28904,1.28913,1.28921,1.2893,1.28939,1.28947,1.28956,1.28965,1.28973,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",516,Namibia,ALLAREA,E,G,PERCENT,56.06188,55.80105,55.34058,54.84704,54.35786,53.87625,53.40064,52.93243,52.47125,52.02065,51.57744,51.14456,50.70659,50.27904,49.86206,49.45732,49.07358,48.71255,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",516,Namibia,RURAL,E,G,PERCENT,76.0004,75.84288,75.68537,75.52785,75.37034,75.21282,75.0553,74.89779,74.74027,74.58276,74.42524,74.26772,74.11021,73.95269,73.79518,73.63766,73.48014,73.32263,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",516,Namibia,URBAN,E,G,PERCENT,14.41042,14.92176,15.43309,15.94443,16.45576,16.9671,17.47843,17.98977,18.5011,19.01243,19.52377,20.0351,20.54644,21.05777,21.56911,22.08044,22.59178,23.10311,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",520,Nauru,ALLAREA,E,G,PERCENT,0.89769,1.02779,1.15788,1.28797,1.41806,1.54815,1.67824,1.80834,1.93843,2.06852,2.19861,2.3287,2.45879,2.58889,2.58889,2.58889,2.58889,2.58889,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",520,Nauru,URBAN,E,G,PERCENT,0.89769,1.02779,1.15788,1.28797,1.41806,1.54815,1.67824,1.80834,1.93843,2.06852,2.19861,2.3287,2.45879,2.58889,2.58889,2.58889,2.58889,2.58889,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",524,Nepal,ALLAREA,E,G,PERCENT,66.88317,63.98527,61.24088,58.50689,55.78364,53.07146,50.37069,47.68124,45.00389,42.33896,39.68679,37.04739,34.42002,31.80613,29.20545,26.61907,24.04713,21.49045,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",524,Nepal,RURAL,E,G,PERCENT,74.21656,71.31458,68.4126,65.51062,62.60864,59.70666,56.80468,53.9027,51.00072,48.09874,45.19676,42.29478,39.3928,36.49082,33.58884,30.68686,27.78488,24.8829,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",524,Nepal,URBAN,E,G,PERCENT,19.47747,18.7634,18.04932,17.33525,16.62117,15.90709,15.19302,14.47894,13.76487,13.05079,12.33672,11.62264,10.90856,10.19449,9.48041,8.76634,8.05226,7.33819,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",528,Netherlands,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",528,Netherlands,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",528,Netherlands,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",540,New Caledonia,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",554,New Zealand,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",554,New Zealand,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",554,New Zealand,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",558,Nicaragua,ALLAREA,E,G,PERCENT,15.78489,15.19386,14.60531,14.019,13.43491,12.85219,12.26263,11.67622,11.09254,10.512,9.93439,9.35972,8.78797,8.21916,7.65342,7.09061,6.53071,6.50299,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",558,Nicaragua,RURAL,E,G,PERCENT,29.70816,28.74112,27.77409,26.80705,25.84001,24.87298,23.90594,22.93891,21.97187,21.00484,20.0378,19.07077,18.10373,17.1367,16.16966,15.20262,14.23559,14.23559,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",558,Nicaragua,URBAN,E,G,PERCENT,4.47799,4.25886,4.03973,3.8206,3.60146,3.38233,3.1632,2.94407,2.72494,2.50581,2.28668,2.06755,1.84842,1.62928,1.41015,1.19102,0.97189,0.97189,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",562,Niger,ALLAREA,E,G,PERCENT,83.7214,82.74087,81.81754,80.89348,79.96941,79.04602,78.12189,77.19774,76.27427,75.35008,74.42586,73.50233,72.57807,71.65379,70.71918,69.77297,68.81669,67.84907,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",562,Niger,RURAL,E,G,PERCENT,95.44865,94.47881,93.50896,92.53911,91.56927,90.59942,89.62957,88.65973,87.68988,86.72004,85.75019,84.78034,83.8105,82.84065,81.8708,80.90096,79.93111,78.96127,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",562,Niger,URBAN,E,G,PERCENT,22.99555,22.28974,21.58393,20.87812,20.17231,19.4665,18.76069,18.05489,17.34908,16.64327,15.93746,15.23165,14.52584,13.82003,13.11422,12.40842,11.70261,10.9968,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",566,Nigeria,ALLAREA,E,G,PERCENT,26.39664,26.03501,25.66909,25.29902,24.92497,24.54731,24.16582,23.78045,23.39119,22.99882,22.60271,22.20535,21.80676,21.40739,21.00727,20.60645,20.20559,19.80432,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",566,Nigeria,RURAL,E,G,PERCENT,33.14488,32.99399,32.8431,32.6922,32.54131,32.39042,32.23953,32.08863,31.93774,31.78685,31.63596,31.48506,31.33417,31.18328,31.03239,30.88149,30.7306,30.57971,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",566,Nigeria,URBAN,E,G,PERCENT,13.77565,13.48411,13.19258,12.90105,12.60952,12.31798,12.02645,11.73492,11.44338,11.15185,10.86032,10.56879,10.27725,9.98572,9.69419,9.40266,9.11112,8.81959,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",570,Niue,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",807,North Macedonia,ALLAREA,E,G,PERCENT,0.07461,0.07499,0.07537,0.07574,0.07612,0.14439,0.21309,0.28206,0.35117,0.42025,0.48919,0.5578,0.62597,0.69354,0.692,0.68999,0.68748,0.68448,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",807,North Macedonia,RURAL,E,G,PERCENT,0.18,0.18,0.18,0.18,0.18,0.34,0.5,0.66,0.82,0.98,1.14,1.3,1.46,1.62,1.62,1.62,1.62,1.62,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",807,North Macedonia,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",580,Northern Mariana Islands,ALLAREA,E,G,PERCENT,0.24643,0.24643,0.24643,0.24643,0.24064,0.23486,0.22907,0.22328,0.2175,0.21171,0.20592,0.20014,0.19435,0.18856,0.18278,0.17699,0.1712,0.16542,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",578,Norway,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",578,Norway,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",578,Norway,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",512,Oman,ALLAREA,E,G,PERCENT,,4.123,4.1255,4.128,4.08823,4.01657,3.54134,3.08165,2.63722,2.20793,1.7933,1.37017,0.79738,0.46237,0.1647,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",512,Oman,RURAL,E,G,PERCENT,,13.07119,13.07119,13.07119,13.07119,13.07119,11.71159,10.352,8.99241,7.63281,6.27322,4.91363,3.55404,2.18945,0.82949,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",512,Oman,URBAN,E,G,PERCENT,,0.56481,0.56481,0.56481,0.56481,0.56481,0.5144,0.464,0.4136,0.36319,0.31279,0.26238,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",586,Pakistan,ALLAREA,E,G,PERCENT,40.18883,38.36826,36.55474,34.74928,32.95147,31.16175,29.37976,27.60554,25.83952,24.08168,22.33172,20.5897,18.85568,17.13022,15.4128,13.70349,12.00233,10.42936,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",586,Pakistan,RURAL,E,G,PERCENT,57.01739,54.62867,52.23996,49.85124,47.46252,45.07381,42.68509,40.29637,37.90766,35.51894,33.13022,30.74151,28.35279,25.96407,23.57536,21.18664,18.79792,16.40921,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",586,Pakistan,URBAN,E,G,PERCENT,5.99394,5.62201,5.25009,4.87817,4.50625,4.13432,3.7624,3.39048,3.01856,2.64663,2.27471,1.90279,1.53087,1.15894,0.78702,0.4151,0.04318,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",585,Palau,ALLAREA,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",585,Palau,RURAL,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",585,Palau,URBAN,E,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",591,Panama,ALLAREA,E,G,PERCENT,7.79569,7.56712,7.34014,7.11444,6.89018,6.66735,6.44593,6.22607,6.00747,5.79027,5.5746,5.35913,5.14406,4.92943,4.71515,4.50152,4.46129,4.42021,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",591,Panama,RURAL,E,G,PERCENT,17.37687,17.05895,16.74102,16.4231,16.10517,15.78725,15.46933,15.1514,14.83348,14.51556,14.19763,13.87971,13.56179,13.24386,12.92594,12.60802,12.60802,12.60802,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",591,Panama,URBAN,E,G,PERCENT,1.97255,1.87129,1.77003,1.66877,1.56751,1.46624,1.36498,1.26372,1.16246,1.0612,0.95993,0.85867,0.75741,0.65615,0.55489,0.45362,0.45362,0.45362,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",598,Papua New Guinea,ALLAREA,E,G,PERCENT,13.25195,13.25397,13.25562,13.25727,13.25902,13.35353,13.44822,13.54309,13.63815,13.73339,13.82881,13.92454,14.02032,14.11437,14.20647,14.2964,14.38396,14.46893,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",598,Papua New Guinea,RURAL,E,G,PERCENT,14.46332,14.46332,14.46332,14.46332,14.46332,14.62248,14.78164,14.9408,15.09995,15.25911,15.41827,15.57742,15.73658,15.89574,16.05489,16.21405,16.37321,16.53236,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",598,Papua New Guinea,URBAN,E,G,PERCENT,5.28905,5.28905,5.28905,5.28905,5.28905,4.94245,4.59586,4.24927,3.90268,3.55609,3.20949,2.8629,2.51631,2.16972,1.82313,1.47653,1.12994,0.78335,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",600,Paraguay,ALLAREA,E,G,PERCENT,0.88443,0.86833,0.85241,0.8386,0.82526,0.81201,0.79886,0.78581,0.77285,0.75999,0.74724,0.73458,0.72202,0.70974,0.69763,0.6856,0.67365,0.66179,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",600,Paraguay,RURAL,E,G,PERCENT,1.32164,1.30254,1.28344,1.26435,1.24525,1.22616,1.20706,1.18797,1.16887,1.14978,1.13068,1.11159,1.09249,1.0734,1.0543,1.03521,1.01611,0.99702,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",600,Paraguay,URBAN,E,G,PERCENT,0.53147,0.52669,0.5219,0.51712,0.51234,0.50755,0.50277,0.49799,0.4932,0.48842,0.48364,0.47886,0.47407,0.46929,0.46451,0.45972,0.45494,0.45016,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",604,Peru,ALLAREA,E,G,PERCENT,18.34819,17.52756,16.72162,15.92981,15.15234,14.38938,13.64002,12.90473,12.22202,11.56454,10.91316,10.26838,9.62964,8.99739,8.3713,7.75116,7.1373,6.52947,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",604,Peru,RURAL,E,G,PERCENT,49.88118,48.05053,46.21987,44.38922,42.55856,40.72791,38.89725,37.0666,35.23594,33.40529,31.57463,29.74398,27.91332,26.08267,24.25201,22.42136,20.5907,18.76005,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",604,Peru,URBAN,E,G,PERCENT,6.71015,6.49327,6.2764,6.05953,5.84266,5.62579,5.40892,5.19205,4.97518,4.7583,4.54143,4.32456,4.10769,3.89082,3.67395,3.45708,3.24021,3.02333,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",608,Philippines,ALLAREA,E,G,PERCENT,10.95463,10.96371,10.6069,10.24944,9.89133,9.53257,9.17316,8.81309,8.45238,8.09094,7.7256,7.34428,6.96442,6.58596,6.20902,5.83348,5.4594,5.08606,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",608,Philippines,RURAL,E,G,PERCENT,15.88073,15.88073,15.3387,14.79668,14.25465,13.71263,13.17061,12.62858,12.08656,11.54454,11.00251,10.46049,9.91846,9.37644,8.83442,8.29239,7.75037,7.20835,,,,,,,,,,,,,,,,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",608,Philippines,URBAN,E,G,PERCENT,5.20316,5.20316,5.04435,4.88553,4.72671,4.5679,4.40908,4.25026,4.09144,3.93263,3.77381,3.61499,3.45617,3.29736,3.13854,2.97972,2.8209,2.66209,,,,,,,,,,,,,,,,,,,,,,,
